type,titre,prix,localisation,surface,pièces,chambres,salles_de_bains,caractéristiques,description,prix_m2,parking,pool,furnished,bedrooms,bathrooms,city,standing,étage,état
Maison,Vente maison à Boukhalef. 1 Pièce. Terrasse,1800000.0,"Boukhalef,Tanger",75.0,2.0,2.0,2.0,"Terrasse, Garage, Chambre rangement","Maison de 75m² 2 chambres 2 salles de bain situé à Boukhalef,Tanger au prix de 1 800 000 DH (24 000 DH/m²) calme, ensoleillé, rénové À visiter rapidement !",24000.0,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Maison,Vente maison,800000.0,"SidiOthmane, Casablanca",60.0,2.0,2.0,2.0,Terrasse,"Maison de 60m² 5 chambres 2 salles de bain situé à SidiOthmane, Casablanca au prix de 800 000 DH (13 333 DH/m²) moyen standing Belle opportunité !",13333.333333333334,False,False,False,2.0,2.0,Casablanca,moyen standing,1.0,neuf
Maison,Vente maison en très bon état,1300000.0,"SidiOthmane, Casablanca",160.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Entre-seul, Salon Marocain, Antenne parabolique","Maison de 160m² 4 chambres 2 salles de bain situé à SidiOthmane, Casablanca au prix de 1 300 000 DH (8 125 DH/m²) ensoleillé, calme, lumineux À ne pas manquer !",8125.0,False,False,False,2.0,2.0,Casablanca,haut standing,1.0,neuf
Maison,Villa à vendre à Dyar Shemsi,220000.0,"SidiMoussa Lhamri, Sidi Moussa Lhamri",120.0,2.0,2.0,2.0,"Jardin, Terrasse, Vue sur les montagnes, Piscine, Meublé, Salon européen, Antenne parabolique, Cheminée, Climatisation, Sécurité, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Maison de 120m² 2 chambres 2 salles de bain situé à SidiMoussa Lhamri, Sidi Moussa Lhamri au prix de 220 000 DH (1 833 DH/m²) lumineux, vue dégagée, ensoleillé Disponible immédiatement.",1833.3333333333333,False,False,False,2.0,2.0,Sidi Moussa Lhamri,haut standing,1.0,neuf
Maison,Riad à rénover / Grande maison traditionnelle,550000.0,"AncienneMedina, Casablanca",150.0,2.0,2.0,2.0,,"Maison de 150m² 4 chambres 2 salles de bain situé à AncienneMedina, Casablanca au prix de 550 000 DH (3 667 DH/m²) Contactez-nous pour plus d'informations.",3666.6666666666665,False,False,False,2.0,2.0,Casablanca,haut standing,1.0,neuf
Maison,Maison à vendre à sidi el aidi,1000000.0,"SidiEl Aidi, Sidi El Aidi",100.0,2.0,2.0,2.0,Garage,"Maison de 100m² 6 chambres 3 salles de bain situé à SidiEl Aidi, Sidi El Aidi au prix de 1 000 000 DH (10 000 DH/m²) À ne pas manquer !",10000.0,False,False,False,2.0,2.0,Sidi El Aidi,haut standing,1.0,neuf
Maison,"Maison à vendre a hay qods bernoussi. 
Double vitrage et por...",1600000.0,"SidiBelyout, Casablanca",85.0,2.0,2.0,2.0,"Terrasse, Chambre rangement, Entre-seul, Salon Marocain, Salon européen, Antenne parabolique, Double vitrage, Porte blindée","Maison de 85m² 4 chambres 3 salles de bain situé à SidiBelyout, Casablanca au prix de 1 600 000 DH (18 824 DH/m²) ensoleillé, bien agencé, vue dégagée À visiter rapidement !",18823.529411764703,False,False,False,2.0,2.0,Casablanca,haut standing,1.0,neuf
Maison,Maison a vendre. Sans intermédiaire,1900000.0,"BranesKdima, Tanger",110.0,2.0,2.0,2.0,"Terrasse, Garage, Vue sur les montagnes, Meublé, Entre-seul, Salon Marocain, Salon européen, Antenne parabolique, Sécurité, Porte blindée, Cuisine équipée","Maison de 110m² 6 chambres 4 salles de bain situé à BranesKdima, Tanger au prix de 1 900 000 DH (17 273 DH/m²) standing À ne pas manquer !",17272.727272727272,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Maison,Maison de 100 m2 en vente,900000.0,"Tahla,Tahla",100.0,2.0,2.0,2.0,Garage,"Maison de 100m² 3 chambres 2 salles de bain situé à Tahla,Tahla au prix de 900 000 DH (9 000 DH/m²) spacieux, lumineux, ensoleillé À visiter rapidement !",9000.0,False,False,False,2.0,2.0,Tahla,haut standing,1.0,neuf
Maison,"Maison à vendre à Laäyoune. 
Surface totale 90 m²",500000.0,"Laäyoune,Laäyoune",90.0,2.0,2.0,1.0,,"Maison de 90m² 2 chambres 1 salle de bain situé à Laäyoune,Laäyoune au prix de 500 000 DH (5 556 DH/m²) Contactez-nous pour plus d'informations.",5555.555555555556,False,False,False,2.0,1.0,Laäyoune,haut standing,1.0,neuf
Maison,"Très belle maison en vente à Laäyoune. 
3 pièces. 
Grande te...",1200000.0,"Laäyoune,Laäyoune",110.0,2.0,2.0,1.0,Terrasse,"Maison de 110m² 2 chambres 1 salle de bain situé à Laäyoune,Laäyoune au prix de 1 200 000 DH (10 909 DH/m²) moderne, calme, vue dégagée Disponible immédiatement.",10909.09090909091,False,False,False,2.0,1.0,Laäyoune,haut standing,1.0,neuf
Maison,"Trouvez votre maison à acheter à Aharrarine. 
3 pièces",850000.0,"Aharrarine,Tanger",86.0,2.0,2.0,2.0,,"Maison de 86m² 5 chambres 3 salles de bain situé à Aharrarine,Tanger au prix de 850 000 DH (9 884 DH/m²) À visiter rapidement !",9883.720930232555,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Maison,Maison à vendre,1800000.0,"AlQods, Casablanca",98.0,2.0,2.0,2.0,Jardin,"Maison de 98m² 9 chambres 3 salles de bain situé à AlQods, Casablanca au prix de 1 800 000 DH (18 367 DH/m²) spacieux, lumineux, calme Belle opportunité !",18367.34693877551,False,False,False,2.0,2.0,Casablanca,haut standing,1.0,neuf
Maison,Belle maison à vendre,820000.0,"MachraaEl Ain, Machraa El Ain",153.0,2.0,2.0,2.0,"Jardin, Terrasse, Vue sur les montagnes, Chambre rangement, Meublé, Salon Marocain, Antenne parabolique, Climatisation, Sécurité, Cuisine équipée, Réfrigérateur, Four, Micro-ondes","Maison dans un lieu très calme {residance} 
5klm de Taroudant 
superficie 153m 
R1 
hmame bldi pergoulla au tirasse 
2 jardins 
5 chambres dans un balcon 
2 salons 
2 cuisine 
3 salles de bain 
Caméra 
Climatisation 
Wifi 
Meublé  
notre maison et une maison avec un Disayne marocain très calme et bien ensoleillée 
Froide en été chaude en hiver 
Je vous conseille de la visiter ça sera très intéressant 
Peut être vendue avec ou son immeuble 
Prix e...",7008.547008547009,False,False,True,2.0,2.0,Machraa El Ain,haut standing,1.0,neuf
Maison,Superbe maison à vendre à Tifelt. 4 chambres. Vue imprenable...,720000.0,"Tifelt,Tifelt",180.0,2.0,2.0,2.0,Vue sur les montagnes,"Faites une belle affaire avec cette maison à la vente. Prix 720 000 DH. 4 chambres, 2 salles de bains, 180 m². 2 pièces lumineuses. À rénover. Profitez d'une vue inégalable sur les montagnes.

Cette maison est en vente à Tifelt",4000.0,False,False,False,2.0,2.0,Tifelt,haut standing,1.0,neuf
Maison,Maison à vendre,2900000.0,"AlHoceima, Al Hoceima",85.0,2.0,2.0,2.0,"Terrasse, Garage, Entre-seul, Cuisine équipée","Maison à Al-Hoceima à deux façades avec garage, 4 étages habitables et terrasse accessible sur la rue principale Sabadia. Opportunité rare ! Contactez-nous maintenant",25217.391304347828,True,False,False,2.0,2.0,Al Hoceima,moyen standing,1.0,neuf
Maison,Maison deux étages,1200000.0,"HayEssalam, Khémisset",121.0,2.0,2.0,2.0,,"Maison à ventre
Hay belmiloudi",10000.0,False,False,False,2.0,2.0,Khémisset,haut standing,1.0,neuf
Maison,Maison à vendre à Thaforalt,90000.0,"Tafoughalt,Tafoughalt",160.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Vue sur les montagnes, Salon Marocain, Cheminée, Cuisine équipée","Maison traditionnelle et moderne. Toit terrasse 160 m²  pour un 1er. étage, avec véranda chauffante l'hiver. Bien isolée l'été, jardin très agréable, sans vis-à-vis. Très proche souk, assez loin du bruit autoroute",600.0,False,False,False,2.0,2.0,Tafoughalt,haut standing,1.0,neuf
Maison,Vente maison à Mesnana. Surface de 80 m². Antenne paraboliqu...,1650000.0,"Mesnana,Tanger",80.0,2.0,2.0,2.0,"Terrasse, Garage, Vue sur mer, Vue sur les montagnes, Chambre rangement, Salon Marocain, Antenne parabolique, Sécurité, Porte blindée, Cuisine équipée","Affaire à saisir pour cette maison à vendre. Prix 1 850 000 DH. 2 pièces, 2 salles de bains, 80 m². 3 chambres. Moins de 5 ans. Sécurité maximale avec système de Surveillance et Porte blindée. Superbe salon marocain et antenne Parabolique.

Cette maison est en vente à Mesnana. Vue exceptionnelle sur la mer. En prime, une magnifique vue sur les montagnes.

Contactez-nous pour visiter cette maison à vendre à Tanger. Terrasse. Cuisine équipée.
...",20625.0,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Maison,Maison à vendre,2400000.0,"Ainel Hayat, Skhirat",120.0,2.0,2.0,2.0,"Terrasse, Garage, Chambre rangement, Meublé, Entre-seul, Salon Marocain, Salon européen, Antenne parabolique, Climatisation, Chauffage central, Sécurité, Double vitrage, Porte blindée, Cuisine équipée",Maison R2 (possibilité de construire 3ème étage) avec 2 garages commerciaux – emplacement stratégique dans un quartier paisible et un environnement de vie confortable à Ain Hayat 2,10000.0,True,False,False,2.0,2.0,Skhirat,moyen standing,1.0,neuf
Maison,Petite ferme à vendre Larbaa chtouka,1300000.0,"Laghdira,Laghdira",140.0,2.0,2.0,2.0,"Jardin, Garage, Meublé, Salon Marocain, Antenne parabolique, Cheminée, Réfrigérateur, Four, Machine à laver","Maison de 140m² 4 chambres 2 salles de bain situé à Laghdira,Laghdira au prix de 1 300 000 DH (9 286 DH/m²) vue dégagée, moderne, ensoleillé Contactez-nous pour plus d'informations.",9285.714285714286,False,False,False,2.0,2.0,Laghdira,haut standing,1.0,neuf
Maison,"Vente maison à Casabarata. Superficie 100 m².
Grande terrass...",12000.0,"Casabarata,Tanger",100.0,2.0,2.0,2.0,Terrasse,"Maison de 100m² 3 chambres 2 salles de bain situé à Casabarata,Tanger au prix de 12 000 DH (120 DH/m²) vue dégagée, ensoleillé, bien agencé Belle opportunité !",120.0,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Maison,Maison economique a vendre a marrakech,720000.0,"Tamazouzte,Tamazouzte",78.0,2.0,2.0,2.0,,"Maison de 78m² 3 chambres 2 salles de bain situé à Tamazouzte,Tamazouzte au prix de 720 000 DH (9 231 DH/m²) moderne, spacieux, rénové Contactez-nous pour plus d'informations.",9230.76923076923,False,False,False,2.0,2.0,Tamazouzte,haut standing,1.0,neuf
Maison,Vente maison à Malabata. 10 pièces confortables. Bien meublé,2200000.0,"AlMandar Al Jamil, Tanger",180.0,2.0,2.0,2.0,"Terrasse, Garage, Meublé, Salon Marocain, Antenne parabolique, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Maison de 180m² 6 chambres 2 salles de bain situé à AlMandar Al Jamil, Tanger au prix de 2 200 000 DH (12 222 DH/m²) lumineux, moderne, spacieux À ne pas manquer !",12222.222222222224,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Maison,Très belle maison en vente à Bni Bouayach. 6 grandes pièces...,105000.0,"BniBouayach, Bni Bouayach",110.0,2.0,2.0,2.0,"Terrasse, Garage, Chambre rangement, Entre-seul, Double vitrage, Porte blindée, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Maison de 110m² 4 chambres 2 salles de bain situé à BniBouayach, Bni Bouayach au prix de 105 000 DH (955 DH/m²) À visiter rapidement !",954.5454545454544,False,False,False,2.0,2.0,Bni Bouayach,haut standing,1.0,neuf
Maison,Appartement de haut standing a sidi rahal,12500.0,"SidiRahal, Sidi Rahal",93.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Vue sur mer, Piscine, Concierge, Antenne parabolique, Climatisation, Sécurité, Double vitrage, Cuisine équipée, Four","Maison de 93m² 3 chambres situé à SidiRahal, Sidi Rahal au prix de 12 500 DH (134 DH/m²) Belle opportunité !",134.40860215053763,False,False,False,2.0,2.0,Sidi Rahal,moyen standing,1.0,neuf
Maison,Très belle maison en vente à Branes 2.4 grandes pièces. Terr...,2100000.0,"Branes2, Tanger",87.0,2.0,2.0,2.0,Terrasse,"Maison de 87m² 4 chambres 3 salles de bain situé à Branes2, Tanger au prix de 2 100 000 DH (24 138 DH/m²) haut standing Disponible immédiatement.",24137.93103448276,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Maison,Maison à la vente à Jouamaa. 1 Pièce,650000.0,"Jouamaa,Jouamaa",110.0,2.0,2.0,1.0,Entre-seul,"Maison de 110m² 4 chambres 1 salle de bain situé à Jouamaa,Jouamaa au prix de 650 000 DH (5 909 DH/m²) calme, ensoleillé, spacieux Disponible immédiatement.",5909.090909090909,False,False,False,2.0,1.0,Jouamaa,haut standing,1.0,neuf
Maison,Maison semi finie à vendre à Nouinouiche,1800000.0,"ElOued, Tanger",130.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Vue sur mer, Vue sur les montagnes","Maison de 130m² 4 chambres 4 salles de bain situé à ElOued, Tanger au prix de 1 800 000 DH (13 846 DH/m²) moderne, moyen standing, bien agencé À ne pas manquer !",13846.153846153846,False,False,False,2.0,2.0,Tanger,moyen standing,1.0,neuf
Maison,Maison a vendre,2500000.0,"HayMoulay Abdellah, Casablanca",100.0,2.0,2.0,2.0,Garage,"Maison de 100m² 7 chambres 3 salles de bain situé à HayMoulay Abdellah, Casablanca au prix de 2 500 000 DH (25 000 DH/m²) vue dégagée, moderne, ensoleillé Belle opportunité !",25000.0,False,False,False,2.0,2.0,Casablanca,haut standing,1.0,neuf
Maison,Maison neuve à vendre hay annas,1450000.0,"HayAnas, Safi",121.0,2.0,2.0,2.0,,"Maison de 121m² 5 chambres 3 salles de bain situé à HayAnas, Safi au prix de 1 450 000 DH (11 983 DH/m²) vue dégagée, moderne, calme Belle opportunité !",11983.471074380166,False,False,False,2.0,2.0,Safi,moyen standing,1.0,neuf
Maison,Vente une maison a khemissat,400000.0,"CGI,Khémisset",64.0,2.0,2.0,1.0,,"Maison de 64m² 2 chambres 1 salle de bain situé à CGI,Khémisset au prix de 400 000 DH (6 250 DH/m²) Contactez-nous pour plus d'informations.",6250.0,False,False,False,2.0,1.0,Khémisset,haut standing,1.0,neuf
Maison,Jolie maison rénovée en pisé,35000.0,"M'hamidEl Ghizlane, M'hamid El Ghizlane",150.0,2.0,2.0,2.0,"Jardin, Terrasse, Vue sur les montagnes, Chambre rangement, Meublé, Cuisine équipée, Réfrigérateur, Four","Maison de 150m² 3 chambres 2 salles de bain situé à M'hamidEl Ghizlane, M'hamid El Ghizlane au prix de 35 000 DH (233 DH/m²) vue dégagée, bien agencé, lumineux À visiter rapidement !",233.3333333333333,False,False,False,2.0,2.0,M'hamid El Ghizlane,haut standing,1.0,neuf
Maison,Vente maison à Er-Rich. Superficie 80 m². Sécurisé 24/24,250000.0,"Er-Rich,Er-Rich",80.0,2.0,2.0,2.0,"Garage, Sécurité","Maison de 80m² 4 chambres 2 salles de bain situé à Er-Rich,Er-Rich au prix de 250 000 DH (3 125 DH/m²) vue dégagée, lumineux, spacieux Contactez-nous pour plus d'informations.",3125.0,False,False,False,2.0,2.0,Er-Rich,haut standing,1.0,neuf
Maison,Maison à vendre à Bir Jdid. 4 pièces confortables. Salon tra...,800000.0,"BirJdid, Bir Jdid",133.0,2.0,2.0,2.0,"Garage, Chambre rangement, Salon Marocain, Sécurité, Porte blindée, Cuisine équipée, Réfrigérateur, Four, Machine à laver","Maison de 133m² 8 chambres 4 salles de bain situé à BirJdid, Bir Jdid au prix de 800 000 DH (6 015 DH/m²) Disponible immédiatement.",6015.037593984963,False,False,False,2.0,2.0,Bir Jdid,moyen standing,1.0,neuf
Maison,Trouvez votre maison à acheter à Ouled Dlim. 2 chambres agré...,10000.0,"OuledDlim, Ouled Dlim",82.0,2.0,2.0,1.0,"Vue sur les montagnes, Salon Marocain","Maison de 82m² 2 chambres 1 salle de bain situé à OuledDlim, Ouled Dlim au prix de 10 000 DH (122 DH/m²) moderne, calme, vue dégagée Disponible immédiatement.",121.95121951219512,False,False,False,2.0,1.0,Ouled Dlim,haut standing,1.0,neuf
Maison,Superbe maison à vendre à Youssoufia. 5 chambres. Bien meubl...,780000.0,"Youssoufia,Youssoufia",100.0,2.0,2.0,2.0,"Garage, Chambre rangement, Meublé, Salon Marocain, Antenne parabolique, Cuisine équipée","Maison de 100m² 5 chambres 2 salles de bain situé à Youssoufia,Youssoufia au prix de 780 000 DH (7 800 DH/m²) rénové, ensoleillé, vue dégagée À visiter rapidement !",7800.0,False,False,False,2.0,2.0,Youssoufia,haut standing,1.0,neuf
Maison,Trouvez votre maison à acheter à Khénifra. Superficie 96 m²...,1400000.0,"Khénifra,Khénifra",96.0,2.0,2.0,2.0,"Terrasse, Garage, Vue sur les montagnes, Meublé, Salon Marocain, Antenne parabolique, Sécurité, Cuisine équipée","Maison de 96m² 7 chambres 4 salles de bain situé à Khénifra,Khénifra au prix de 1 400 000 DH (14 583 DH/m²) moyen standing À ne pas manquer !",14583.333333333334,False,False,False,2.0,2.0,Khénifra,moyen standing,1.0,neuf
Maison,Très jolie maison titré mise en vente à Tamraght,2200000.0,"Taghazout,Taghazout",144.0,2.0,2.0,2.0,"Jardin, Terrasse, Vue sur mer, Vue sur les montagnes, Chambre rangement, Meublé, Salon Marocain, Salon européen, Antenne parabolique, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Maison de 144m² 7 chambres 3 salles de bain situé à Taghazout,Taghazout au prix de 2 200 000 DH (15 278 DH/m²) standing À ne pas manquer !",15277.777777777776,False,False,False,2.0,2.0,Taghazout,haut standing,1.0,neuf
Maison,Superbe maison à vendre à Saâida 1 et 2.5 chambres agréables...,1050000.0,"Saâida1 et 2, Safi",90.0,2.0,2.0,2.0,"Terrasse, Garage, Chambre rangement","Maison de 90m² 5 chambres 4 salles de bain situé à Saâida1 et 2, Safi au prix de 1 050 000 DH (11 667 DH/m²) spacieux, moderne, bien agencé À ne pas manquer !",11666.666666666666,False,False,False,2.0,2.0,Safi,moyen standing,1.0,neuf
Maison,A vendre une maison à Oulfa,1850000.0,"Oulfa,Casablanca",100.0,2.0,2.0,2.0,Terrasse,"Maison de 100m² 12 chambres 7 salles de bain situé à Oulfa,Casablanca au prix de 1 850 000 DH (18 500 DH/m²) ensoleillé, moderne, spacieux Disponible immédiatement.",18500.0,False,False,False,2.0,2.0,Casablanca,haut standing,1.0,neuf
Maison,Maison 2 facades,1700000.0,"Inzegan,Inzegan",118.0,2.0,2.0,2.0,,"Maison de 118m² 8 chambres 4 salles de bain situé à Inzegan,Inzegan au prix de 1 700 000 DH (14 407 DH/m²) calme, moderne, rénové Contactez-nous pour plus d'informations.",14406.77966101695,False,False,False,2.0,2.0,Inzegan,moyen standing,1.0,neuf
Maison,Vente maison à Khénifra. 8 belles chambres. Tout confort ave...,1100000.0,"Khénifra,Khénifra",90.0,2.0,2.0,2.0,"Terrasse, Garage, Vue sur mer, Salon Marocain, Antenne parabolique, Cheminée, Climatisation, Sécurité, Double vitrage, Porte blindée, Cuisine équipée","Maison de 90m² 8 chambres 3 salles de bain situé à Khénifra,Khénifra au prix de 1 100 000 DH (12 222 DH/m²) moyen standing, bien agencé, spacieux À ne pas manquer !",12222.222222222224,False,False,False,2.0,2.0,Khénifra,moyen standing,1.0,neuf
Maison,Maison à acheter à Sania. 3 pièces,400000.0,"Sania,Safi",60.0,2.0,2.0,2.0,,"Maison de 60m² 6 chambres 3 salles de bain situé à Sania,Safi au prix de 400 000 DH (6 667 DH/m²) vue dégagée, calme, bien agencé Belle opportunité !",6666.666666666667,False,False,False,2.0,2.0,Safi,moyen standing,1.0,neuf
Maison,Maison à l'achat à Tanja Balia. 4 belles chambres. Salon ave...,1250000.0,"TanjaBalia, Tanger",80.0,2.0,2.0,2.0,"Terrasse, Salon Marocain","Maison de 80m² 4 chambres 2 salles de bain situé à TanjaBalia, Tanger au prix de 1 250 000 DH (15 625 DH/m²) standing Belle opportunité !",15625.0,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Maison,Maison à vendre à Achbar. Surface de 126 m².Proche de la mer...,1000000.0,"Achbar,Safi",126.0,2.0,2.0,2.0,"Vue sur mer, Salon Marocain","Maison de 126m² 4 chambres 2 salles de bain situé à Achbar,Safi au prix de 1 000 000 DH (7 937 DH/m²) À ne pas manquer !",7936.507936507936,False,False,False,2.0,2.0,Safi,moyen standing,1.0,neuf
